	initndb	T1,		1,	REQ_OBJ_VANISH,	T1msg1
	ndb	T5R2F6,		1,	REQ_OBJ_APPEAR,	T5R2F6msg1
	ndb	T5R2F6,		5,	REQ_OBJ_APPEAR,	T5R2F6msg5
	ndb	T5R2F6,		6,	REQ_OBJ_APPEAR,	T5R2F6msg6
	ndb	T5R2F7,		1,	REQ_OBJ_APPEAR,	T5R2F7msg1
	ndb	T5R2F7,		2,	REQ_OBJ_APPEAR,	T5R2F7msg2
	ndb	T5R2F7,		3,	REQ_OBJ_APPEAR,	T5R2F7msg3
	ndb	T5R2F7,		4,	REQ_OBJ_APPEAR,	T5R2F7msg4
	ndb	T5R2F7,		5,	REQ_OBJ_APPEAR,	T5R2F7msg5
	ndb	T5R2F7,		6,	REQ_OBJ_APPEAR,	T5R2F7msg6
	ndb	T5R3F1,		5,	REQ_OBJ_VANISH,	T5R3F1msg5
	ndb	T7R2F5,		2,	REQ_OBJ_APPEAR,	T7R2F5msg2
	ndb	T7R5F1,		11,	REQ_OBJ_APPEAR,	T7R5F1msg11
	ndb	T8R4F1,		4,	REQ_OBJ_APPEAR,	T8R4F1msg4
	ndb	T9R1F1,		6,	REQ_OBJ_APPEAR,	T9R1F1msg6
	ndb	T9R1F1,		7,	REQ_OBJ_APPEAR,	T9R1F1msg7
	ndb	T11R2F1,	6,	REQ_OBJ_APPEAR,	T11R2F1msg6
	ndb	T11R2F1,	7,	REQ_OBJ_APPEAR,	T11R2F1msg7
	ndb	T11R6F1,	1,	REQ_OBJ_VANISH,	T11R2F1msg7
	ndb	R10R3F1,	1,	REQ_OBJ_APPEAR,	R10R3F1msg1
	ndb	R10R3F1,	2,	REQ_OBJ_APPEAR,	R10R3F1msg2
	ndb	R10R3F1,	3,	REQ_OBJ_APPEAR,	R10R3F1msg3
	ndb	R10R3F1,	4,	REQ_OBJ_APPEAR,	R10R3F1msg4
	ndb	R10R3F1,	13,	REQ_OBJ_APPEAR,	R10R3F1msg13
	ndb	R16R1F1,	1,	REQ_OBJ_APPEAR,	R16R1F1msg1
	ndb	R16R1F1,	2,	REQ_OBJ_APPEAR,	R16R1F1msg2
	ndb	R16R1F1,	3,	REQ_OBJ_APPEAR,	R16R1F1msg3
	ndb	R16R1F1,	4,	REQ_OBJ_APPEAR,	R16R1F1msg4
	ndb	R23R1F1,	6,	REQ_OBJ_APPEAR,	R23R1F1msg6
	ndb	R23R1F1,	7,	REQ_OBJ_APPEAR,	R23R1F1msg7
	ndb	R23R1F1,	8,	REQ_OBJ_APPEAR,	R23R1F1msg8
	ndb	R23R1F1,	9,	REQ_OBJ_APPEAR,	R23R1F1msg9
	ndb	R25R1F1,	1,	REQ_OBJ_APPEAR,	R25R1F1msg1
	ndb	R25R1F1,	2,	REQ_OBJ_VANISH,	R25R1F1msg2
	ndb	R25R1F1,	3,	REQ_OBJ_VANISH,	R25R1F1msg3
	ndb	D1R1F1,		5,	REQ_OBJ_APPEAR,	D1R1F1msg5
	ndb	D1R1F1,		6,	REQ_OBJ_APPEAR,	D1R1F1msg6
	ndb	D1R1F1,		7,	REQ_OBJ_APPEAR,	D1R1F1msg7
	ndb	D2R1F1,		8,	REQ_OBJ_APPEAR,	D2R1F1msg8
	ndb	D2R1F1,		9,	REQ_OBJ_APPEAR,	D2R1F1msg9
	ndb	D2R1F1,		10,	REQ_OBJ_APPEAR,	D2R1F1msg10
	ndb	D2R1F1,		11,	REQ_OBJ_APPEAR,	D2R1F1msg11
	ndb	D2R1F1,		12,	REQ_OBJ_APPEAR,	D2R1F1msg12
	ndb	D2R1F3,		6,	REQ_OBJ_VANISH,	D2R1F3msg6
	ndb	D2R1F3,		7,	REQ_OBJ_VANISH,	D2R1F3msg7
	ndb	D2R1F3,		8,	REQ_OBJ_VANISH,	D2R1F3msg8
	ndb	D2R1F3,		9,	REQ_OBJ_VANISH,	D2R1F3msg9
	ndb	D3R1F2,		2,	REQ_OBJ_VANISH,	D3R1F2msg2
	ndb	D3R1F8,		10,	REQ_OBJ_APPEAR,	D3R1F8msg10
	ndb	D3R1F9,		6,	REQ_OBJ_APPEAR,	D3R1F9msg6
	ndb	D3R1F9,		9,	REQ_OBJ_APPEAR,	D3R1F9msg9
	ndb	D3R1F10,	9,	REQ_OBJ_APPEAR,	D3R1F10msg9
	ndb	D3R1F10,	10,	REQ_OBJ_APPEAR,	D3R1F10msg10
	ndb	D3R1F10,	11,	REQ_OBJ_APPEAR,	D3R1F10msg11
	ndb	D8R1F1,		5,	REQ_OBJ_APPEAR,	D8R1F1msg5
	ndb	D8R1F1,		6,	REQ_OBJ_APPEAR,	D8R1F1msg6
	ndb	D9R1F1,		9,	REQ_OBJ_APPEAR,	D9R1F1msg9
	ndb	D9R1F1,		10,	REQ_OBJ_APPEAR,	D9R1F1msg10
	ndb	D9R1F2,		4,	REQ_OBJ_APPEAR,	D9R1F2msg4
	ndb	D9R1F3,		6,	REQ_OBJ_APPEAR,	D9R1F3msg6
	ndb	D9R1F3,		7,	REQ_OBJ_APPEAR,	D9R1F3msg7
	ndb	D9R1F4,		1,	REQ_OBJ_APPEAR,	D9R1F4msg1
	ndb	D9R1F4,		8,	REQ_OBJ_APPEAR,	D9R1F4msg8
	ndb	D9R1F4,		9,	REQ_OBJ_APPEAR,	D9R1F4msg9
	ndb	D9R1F4,		10,	REQ_OBJ_APPEAR,	D9R1F4msg10
	ndb	D9R1F4,		11,	REQ_OBJ_VANISH,	D9R1F4msg11
;	ndb	D9R1F7,		2,	REQ_OBJ_APPEAR,	D9R1F7msg2
	ndb	D10R1F1,	2,	REQ_OBJ_APPEAR,	D10R1F1msg2
	ndb	D10R1F1,	3,	REQ_OBJ_APPEAR,	D10R1F1msg3
	ndb	D10R1F1,	4,	REQ_OBJ_APPEAR,	D10R1F1msg4
	ndb	D10R1F1,	5,	REQ_OBJ_APPEAR,	D10R1F1msg5
	ndb	D10R1F1,	6,	REQ_OBJ_APPEAR,	D10R1F1msg6
	ndb	D10R1F1,	7,	REQ_OBJ_APPEAR,	D10R1F1msg7
	ndb	D10R1F2,	2,	REQ_OBJ_APPEAR,	D10R1F2msg2
	ndb	D10R1F2,	3,	REQ_OBJ_APPEAR,	D10R1F2msg3
	ndb	D10R1F2,	4,	REQ_OBJ_APPEAR,	D10R1F2msg4
	ndb	D10R1F2,	5,	REQ_OBJ_APPEAR,	D10R1F2msg5
	ndb	D10R1F2,	6,	REQ_OBJ_APPEAR,	D10R1F2msg6
	ndb	D10R1F2,	7,	REQ_OBJ_APPEAR,	D10R1F2msg7
	ndb	D10R1F3,	2,	REQ_OBJ_APPEAR,	D10R1F3msg2
	ndb	D10R1F3,	3,	REQ_OBJ_APPEAR,	D10R1F3msg3
	ndb	D10R1F3,	4,	REQ_OBJ_APPEAR,	D10R1F3msg4
	ndb	D10R1F3,	5,	REQ_OBJ_APPEAR,	D10R1F3msg5
	ndb	D10R1F3,	6,	REQ_OBJ_APPEAR,	D10R1F3msg6
	ndb	D10R1F3,	7,	REQ_OBJ_APPEAR,	D10R1F3msg7
	ndb	D10R1F3,	8,	REQ_OBJ_APPEAR,	D10R1F3msg8
	ndb	D10R1F3,	9,	REQ_OBJ_APPEAR,	D10R1F3msg9
	ndb	D10R1F4,	2,	REQ_OBJ_APPEAR,	D10R1F4msg2
	ndb	D10R1F4,	3,	REQ_OBJ_APPEAR,	D10R1F4msg3
	ndb	D10R1F4,	4,	REQ_OBJ_APPEAR,	D10R1F4msg4
	ndb	D10R1F4,	5,	REQ_OBJ_APPEAR,	D10R1F4msg5
	ndb	D10R1F4,	6,	REQ_OBJ_APPEAR,	D10R1F4msg6
	ndb	D10R1F4,	7,	REQ_OBJ_APPEAR,	D10R1F4msg7
	ndb	D10R1F4,	8,	REQ_OBJ_APPEAR,	D10R1F4msg8
	ndb	D10R1F4,	9,	REQ_OBJ_APPEAR,	D10R1F4msg9
	ndb	D10R1F4,	10,	REQ_OBJ_APPEAR,	D10R1F4msg10
	ndb	D10R1F5,	6,	REQ_OBJ_APPEAR,	D10R1F5msg6
	ndb	D10R1F5,	7,	REQ_OBJ_APPEAR,	D10R1F5msg7
	ndb	D10R1F5,	8,	REQ_OBJ_APPEAR,	D10R1F5msg8
	ndb	D10R1F5,	9,	REQ_OBJ_APPEAR,	D10R1F5msg9
	ndb	D10R1F5,	10,	REQ_OBJ_APPEAR,	D10R1F5msg10
	ndb	D10R1F5,	11,	REQ_OBJ_APPEAR,	D10R1F5msg11
	ndb	D10R1F6,	6,	REQ_OBJ_APPEAR,	D10R1F6msg6
	ndb	D10R1F6,	7,	REQ_OBJ_APPEAR,	D10R1F6msg7
	ndb	D10R1F6,	8,	REQ_OBJ_APPEAR,	D10R1F6msg8
	ndb	D10R1F6,	9,	REQ_OBJ_APPEAR,	D10R1F6msg9
	ndb	D10R1F6,	10,	REQ_OBJ_APPEAR,	D10R1F6msg10
	ndb	D10R1F6,	11,	REQ_OBJ_APPEAR,	D10R1F6msg11
	ndb	D10R1F6,	12,	REQ_OBJ_APPEAR,	D10R1F6msg12
	ndb	D10R1F6,	13,	REQ_OBJ_APPEAR,	D10R1F6msg13
	ndb	D10R1F7,	2,	REQ_OBJ_APPEAR,	D10R1F7msg2
	ndb	D10R1F7,	3,	REQ_OBJ_APPEAR,	D10R1F7msg3
	ndb	D10R1F7,	4,	REQ_OBJ_APPEAR,	D10R1F7msg4
	ndb	D10R1F7,	5,	REQ_OBJ_APPEAR,	D10R1F7msg5
	ndb	D10R1F8,	2,	REQ_OBJ_APPEAR,	D10R1F8msg2
	ndb	D10R1F8,	3,	REQ_OBJ_APPEAR,	D10R1F8msg3
	ndb	D10R1F8,	4,	REQ_OBJ_APPEAR,	D10R1F8msg4
	ndb	D10R1F8,	5,	REQ_OBJ_APPEAR,	D10R1F8msg5
	ndb	D10R1F8,	6,	REQ_OBJ_APPEAR,	D10R1F8msg6
	ndb	D10R1F8,	7,	REQ_OBJ_APPEAR,	D10R1F8msg7
	ndb	D10R1F9,	1,	REQ_OBJ_APPEAR,	D10R1F9msg1
	ndb	D10R1F9,	2,	REQ_OBJ_APPEAR,	D10R1F9msg2
	ndb	D10R1F9,	3,	REQ_OBJ_APPEAR,	D10R1F9msg3
	ndb	D10R1F9,	4,	REQ_OBJ_APPEAR,	D10R1F9msg4
	ndb	D10R1F9,	5,	REQ_OBJ_APPEAR,	D10R1F9msg5
	ndb	D10R1F9,	6,	REQ_OBJ_APPEAR,	D10R1F9msg6
	ndb	D10R1F9,	7,	REQ_OBJ_APPEAR,	D10R1F9msg7
	ndb	D10R1F10,	3,	REQ_OBJ_APPEAR,	D10R1F10msg3
	ndb	D10R1F10,	4,	REQ_OBJ_APPEAR,	D10R1F10msg4
	ndb	D10R1F10,	5,	REQ_OBJ_APPEAR,	D10R1F10msg5
	ndb	D10R2F6,	2,	REQ_OBJ_APPEAR,	D10R2F6msg2
	ndb	D11R1F1,	6,	REQ_OBJ_APPEAR,	D11R1F1msg6
	ndb	D11R1F2,	6,	REQ_OBJ_APPEAR,	D11R1F2msg6
	ndb	D11R1F2,	7,	REQ_OBJ_APPEAR,	D11R1F2msg7
	ndb	D11R1F3,	7,	REQ_OBJ_APPEAR,	D11R1F3msg7
	ndb	D11R1F3,	8,	REQ_OBJ_APPEAR,	D11R1F3msg8
	ndb	D11R1F3,	9,	REQ_OBJ_APPEAR,	D11R1F3msg9
	ndb	D11R1F3,	10,	REQ_OBJ_APPEAR,	D11R1F3msg10
	ndb	D12R1F1,	4,	REQ_OBJ_APPEAR,	D12R1F1msg4
	ndb	D12R1F1,	5,	REQ_OBJ_APPEAR,	D12R1F1msg5
	ndb	D12R1F1,	6,	REQ_OBJ_APPEAR,	D12R1F1msg6
	ndb	D12R1F1,	7,	REQ_OBJ_APPEAR,	D12R1F1msg7
	ndb	D12R1F2,	4,	REQ_OBJ_APPEAR,	D12R1F2msg4
	ndb	D12R1F2,	5,	REQ_OBJ_APPEAR,	D12R1F2msg5
	ndb	D12R1F3,	2,	REQ_OBJ_APPEAR,	D12R1F3msg2
	ndb	D12R1F3,	4,	REQ_OBJ_APPEAR,	D12R1F3msg4
	ndb	D12R1F3,	5,	REQ_OBJ_APPEAR,	D12R1F3msg5
	ndb	D12R1F3,	6,	REQ_OBJ_APPEAR,	D12R1F3msg6
	ndb	D12R1F3,	7,	REQ_OBJ_APPEAR,	D12R1F3msg7
	ndb	D12R1F6,	1,	REQ_OBJ_APPEAR,	D12R1F6msg1
	ndb	D12R1F6,	2,	REQ_OBJ_VANISH,	D12R1F6msg1
	ndb	D13R1F1,	1,	REQ_OBJ_APPEAR,	D13R1F1msg1
	ndb	D13R1F1,	2,	REQ_OBJ_APPEAR,	D13R1F1msg2
;	ndb	D13R1F2,	1,	REQ_OBJ_APPEAR,	D13R2F1msg1
;	ndb	D13R1F2,	2,	REQ_OBJ_APPEAR,	D13R2F1msg2
;	ndb	D13R1F2,	3,	REQ_OBJ_APPEAR,	D13R2F1msg3
	ndb	D14R1F1,	5,	REQ_OBJ_APPEAR,	D14R1F1msg5
	ndb	D14R1F2,	2,	REQ_OBJ_APPEAR,	D14R1F2msg2
	ndb	D14R1F3,	2,	REQ_OBJ_APPEAR,	D14R1F3msg2
	ndb	D14R1F4,	5,	REQ_OBJ_APPEAR,	D14R1F4msg5
	ndb	D14R1F4,	6,	REQ_OBJ_APPEAR,	D14R1F1msg6
	ndb	D14R1F5,	4,	REQ_OBJ_APPEAR,	D14R1F5msg4
	ndb	D14R1F5,	5,	REQ_OBJ_APPEAR,	D14R1F5msg5
	ndb	D14R1F6,	4,	REQ_OBJ_APPEAR,	D14R1F6msg4
	ndb	D14R1F6,	5,	REQ_OBJ_APPEAR,	D14R1F6msg5
	ndb	D14R1F7,	4,	REQ_OBJ_APPEAR,	D14R1F7msg4
	ndb	D14R1F8,	5,	REQ_OBJ_APPEAR,	D14R1F8msg5
	ndb	D14R1F8,	6,	REQ_OBJ_APPEAR,	D14R1F8msg6
;	ndb	D14R1F9,	5,	REQ_OBJ_VANISH,	D14R1F9msg5
	ndb	D14R1F9,	6,	REQ_OBJ_VANISH,	D14R1F9msg6
	ndb	D14R1F10,	5,	REQ_OBJ_APPEAR,	D14R1F10msg10
	ndb	D14R1F11,	5,	REQ_OBJ_APPEAR,	D14R1F11msg11
	ndb	D14R1F12,	5,	REQ_OBJ_APPEAR,	D14R1F12msg12
	ndb	D14R1F13,	5,	REQ_OBJ_APPEAR,	D14R1F13msg13
	db	0ffh
